timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
07-July-2023 21:22,India,Chennai,1.0,5457.0,5956.0
07-July-2023 21:22,India,Mumbai,1.0,5415.0,5907.0
07-July-2023 21:22,India,Kerala,1.0,5415.0,5907.0
07-July-2023 21:22,Malaysia,,17.694948,5060.76,5273.09
07-July-2023 21:22,Qatar,,22.697699,5072.94,5379.35
07-July-2023 21:22,Saudi Arabia,,22.0319,4913.11,5287.66
07-July-2023 21:22,Singapore,,61.347355,4932.33,5484.45
07-July-2023 21:22,United Arab Emirates,,22.496835,4853.69,5241.76
07-July-2023 21:22,United States,,82.619625,4833.25,5246.35
