timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
26-May-2023 12:22,India,Chennai,1.0,5605.0,6115.0
26-May-2023 12:22,India,Mumbai,1.0,5565.0,6071.0
26-May-2023 12:22,India,Kerala,1.0,5565.0,6071.0
26-May-2023 12:22,Malaysia,,17.93961,5112.79,5381.88
26-May-2023 12:22,Qatar,,22.724278,5112.96,5431.1
26-May-2023 12:22,Saudi Arabia,,22.057699,4962.98,5337.96
26-May-2023 12:22,Singapore,,61.202878,5012.52,5575.58
26-May-2023 12:22,United Arab Emirates,,22.523178,4921.31,5315.47
26-May-2023 12:22,United States,,82.716373,4921.62,5376.56
