timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
13-July-2023 21:22,India,Chennai,1.0,5537.0,6040.0
13-July-2023 21:22,India,Mumbai,1.0,5500.0,6000.0
13-July-2023 21:22,India,Kerala,1.0,5500.0,6000.0
13-July-2023 21:22,Malaysia,,17.878482,5166.88,5399.3
13-July-2023 21:22,Qatar,,22.541741,5105.7,5421.29
13-July-2023 21:22,Saudi Arabia,,21.880516,4966.88,5338.85
13-July-2023 21:22,Singapore,,61.989763,5021.17,5641.07
13-July-2023 21:22,United Arab Emirates,,22.342256,4909.71,5300.7
13-July-2023 21:22,United States,,82.051936,4923.12,5333.38
