timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
18-July-2023 12:22,India,Chennai,1.0,5550.0,6055.0
18-July-2023 12:22,India,Mumbai,1.0,5510.0,6010.0
18-July-2023 12:22,India,Kerala,1.0,5510.0,6010.0
18-July-2023 12:22,Malaysia,,18.082451,5135.42,5352.41
18-July-2023 12:22,Qatar,,22.534913,5081.62,5397.11
18-July-2023 12:22,Saudi Arabia,,21.873889,4943.5,5315.36
18-July-2023 12:22,Singapore,,62.092847,4992.26,5557.31
18-July-2023 12:22,United Arab Emirates,,22.335489,4908.22,5299.09
18-July-2023 12:22,United States,,82.027085,4921.63,5331.76
