timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
19-July-2023 21:22,India,Chennai,1.0,5590.0,6098.0
19-July-2023 21:22,India,Mumbai,1.0,5560.0,6065.0
19-July-2023 21:22,India,Kerala,1.0,5560.0,6065.0
19-July-2023 21:22,Malaysia,,18.066744,5185.16,5401.96
19-July-2023 21:22,Qatar,,22.545461,5140.37,5456.0
19-July-2023 21:22,Saudi Arabia,,21.884128,5011.47,5383.5
19-July-2023 21:22,Singapore,,61.907203,5039.25,5602.6
19-July-2023 21:22,United Arab Emirates,,22.345944,4949.63,5346.27
19-July-2023 21:22,United States,,82.065478,4964.96,5416.32
