timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
11-June-2023 12:22,India,Chennai,1.0,5590.0,6100.0
11-June-2023 12:22,India,Mumbai,1.0,5550.0,6055.0
11-June-2023 12:22,India,Kerala,1.0,5550.0,6055.0
11-June-2023 12:22,Malaysia,,17.875977,5166.16,5398.55
11-June-2023 12:22,Qatar,,22.661755,5132.89,5450.15
11-June-2023 12:22,Saudi Arabia,,21.99701,4993.32,5367.27
11-June-2023 12:22,Singapore,,61.392311,5034.17,5592.84
11-June-2023 12:22,United Arab Emirates,,22.461208,4941.47,5334.54
11-June-2023 12:22,United States,,82.488787,4949.33,5361.77
