timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
12-June-2023 12:22,India,Chennai,1.0,5580.0,6090.0
12-June-2023 12:22,India,Mumbai,1.0,5540.0,6045.0
12-June-2023 12:22,India,Kerala,1.0,5540.0,6045.0
12-June-2023 12:22,Malaysia,,17.854509,5159.95,5374.21
12-June-2023 12:22,Qatar,,22.652905,5130.88,5448.02
12-June-2023 12:22,Saudi Arabia,,21.988419,4991.37,5365.17
12-June-2023 12:22,Singapore,,61.399953,5034.8,5593.54
12-June-2023 12:22,United Arab Emirates,,22.452436,4928.31,5321.23
12-June-2023 12:22,United States,,82.456573,4947.39,5359.68
