timestamp,country,city,to_inr_rate,22k_inr_per_gram,24k_inr_per_gram
23-June-2023 21:22,India,Chennai,1.0,5445.0,5940.0
23-June-2023 21:22,India,Mumbai,1.0,5410.0,5902.0
23-June-2023 21:22,India,Kerala,1.0,5410.0,5902.0
23-June-2023 21:22,Malaysia,,17.652045,5048.48,5260.31
23-June-2023 21:22,Qatar,,22.532202,5035.95,5340.13
23-June-2023 21:22,Saudi Arabia,,21.871258,4877.29,5249.1
23-June-2023 21:22,Singapore,,60.634573,4862.89,5402.54
23-June-2023 21:22,United Arab Emirates,,22.332802,4846.22,5237.04
23-June-2023 21:22,United States,,82.017217,4839.02,5208.09
